Naissance,AOD,ATP,DTP,AOD_Macron,Debut,Enfants,Sexe,AgeLiq,DC,DV,CL,Possible,Tauxplein,Decote,Surcote,Possible_Mac,Tauxplein_Mac,Decote_Mac,Surcote_Mac
1965,62,67,169,63.66666666666668,17,6,2,67,200,200,1,1,1,0,20,1,1,0,13.333333
1965,62,67,169,63.66666666666668,17,7,1,60,172,172,1,1,1,0,0,0,,,
1965,62,67,169,63.66666666666668,17,7,1,61,176,176,1,1,1,0,0,0,,,
1965,62,67,169,63.66666666666668,17,7,1,62,180,180,1,1,1,0,0,1,1,0,0
1965,62,67,169,63.66666666666668,17,7,1,63,184,184,1,1,1,0,4,1,1,0,0
1965,62,67,169,63.66666666666668,17,7,1,64,188,188,1,1,1,0,8,1,1,0,1.3333334
1965,62,67,169,63.66666666666668,17,7,1,65,192,192,1,1,1,0,12,1,1,0,5.3333335
1965,62,67,169,63.66666666666668,17,7,1,66,196,196,1,1,1,0,16,1,1,0,9.333333
1965,62,67,169,63.66666666666668,17,7,1,67,200,200,1,1,1,0,20,1,1,0,13.333333
1965,62,67,169,63.66666666666668,17,7,2,60,172,172,1,1,1,0,0,0,,,
1965,62,67,169,63.66666666666668,17,7,2,61,176,176,1,1,1,0,0,0,,,
1965,62,67,169,63.66666666666668,17,7,2,62,180,180,1,1,1,0,0,1,1,0,0
1965,62,67,169,63.66666666666668,17,7,2,63,184,184,1,1,1,0,4,1,1,0,0
1965,62,67,169,63.66666666666668,17,7,2,64,188,188,1,1,1,0,8,1,1,0,1.3333334
1965,62,67,169,63.66666666666668,17,7,2,65,192,192,1,1,1,0,12,1,1,0,5.3333335
1965,62,67,169,63.66666666666668,17,7,2,66,196,196,1,1,1,0,16,1,1,0,9.333333
1965,62,67,169,63.66666666666668,17,7,2,67,200,200,1,1,1,0,20,1,1,0,13.333333
1965,62,67,169,63.66666666666668,17,8,1,60,172,172,1,1,1,0,0,0,,,
1965,62,67,169,63.66666666666668,17,8,1,61,176,176,1,1,1,0,0,0,,,
1965,62,67,169,63.66666666666668,17,8,1,62,180,180,1,1,1,0,0,1,1,0,0
1965,62,67,169,63.66666666666668,17,8,1,63,184,184,1,1,1,0,4,1,1,0,0
1965,62,67,169,63.66666666666668,17,8,1,64,188,188,1,1,1,0,8,1,1,0,1.3333334
1965,62,67,169,63.66666666666668,17,8,1,65,192,192,1,1,1,0,12,1,1,0,5.3333335
1965,62,67,169,63.66666666666668,17,8,1,66,196,196,1,1,1,0,16,1,1,0,9.333333
1965,62,67,169,63.66666666666668,17,8,1,67,200,200,1,1,1,0,20,1,1,0,13.333333
1965,62,67,169,63.66666666666668,17,8,2,60,172,172,1,1,1,0,0,0,,,
1965,62,67,169,63.66666666666668,17,8,2,61,176,176,1,1,1,0,0,0,,,
1965,62,67,169,63.66666666666668,17,8,2,62,180,180,1,1,1,0,0,1,1,0,0
1965,62,67,169,63.66666666666668,17,8,2,63,184,184,1,1,1,0,4,1,1,0,0
1965,62,67,169,63.66666666666668,17,8,2,64,188,188,1,1,1,0,8,1,1,0,1.3333334
1965,62,67,169,63.66666666666668,17,8,2,65,192,192,1,1,1,0,12,1,1,0,5.3333335
1965,62,67,169,63.66666666666668,17,8,2,66,196,196,1,1,1,0,16,1,1,0,9.333333
1965,62,67,169,63.66666666666668,17,8,2,67,200,200,1,1,1,0,20,1,1,0,13.333333
1965,62,67,169,63.66666666666668,17,9,1,60,172,172,1,1,1,0,0,0,,,
1965,62,67,169,63.66666666666668,17,9,1,61,176,176,1,1,1,0,0,0,,,
1965,62,67,169,63.66666666666668,17,9,1,62,180,180,1,1,1,0,0,1,1,0,0
1965,62,67,169,63.66666666666668,17,9,1,63,184,184,1,1,1,0,4,1,1,0,0
1965,62,67,169,63.66666666666668,17,9,1,64,188,188,1,1,1,0,8,1,1,0,1.3333334
1965,62,67,169,63.66666666666668,17,9,1,65,192,192,1,1,1,0,12,1,1,0,5.3333335
1965,62,67,169,63.66666666666668,17,9,1,66,196,196,1,1,1,0,16,1,1,0,9.333333
1965,62,67,169,63.66666666666668,17,9,1,67,200,200,1,1,1,0,20,1,1,0,13.333333
1965,62,67,169,63.66666666666668,17,9,2,60,172,172,1,1,1,0,0,0,,,
1965,62,67,169,63.66666666666668,17,9,2,61,176,176,1,1,1,0,0,0,,,
1965,62,67,169,63.66666666666668,17,9,2,62,180,180,1,1,1,0,0,1,1,0,0
1965,62,67,169,63.66666666666668,17,9,2,63,184,184,1,1,1,0,4,1,1,0,0
1965,62,67,169,63.66666666666668,17,9,2,64,188,188,1,1,1,0,8,1,1,0,1.3333334
1965,62,67,169,63.66666666666668,17,9,2,65,192,192,1,1,1,0,12,1,1,0,5.3333335
1965,62,67,169,63.66666666666668,17,9,2,66,196,196,1,1,1,0,16,1,1,0,9.333333
1965,62,67,169,63.66666666666668,17,9,2,67,200,200,1,1,1,0,20,1,1,0,13.333333
1965,62,67,169,63.66666666666668,17,10,1,60,172,172,1,1,1,0,0,0,,,
1965,62,67,169,63.66666666666668,17,10,1,61,176,176,1,1,1,0,0,0,,,
1965,62,67,169,63.66666666666668,17,10,1,62,180,180,1,1,1,0,0,1,1,0,0
1965,62,67,169,63.66666666666668,17,10,1,63,184,184,1,1,1,0,4,1,1,0,0
1965,62,67,169,63.66666666666668,17,10,1,64,188,188,1,1,1,0,8,1,1,0,1.3333334
1965,62,67,169,63.66666666666668,17,10,1,65,192,192,1,1,1,0,12,1,1,0,5.3333335
1965,62,67,169,63.66666666666668,17,10,1,66,196,196,1,1,1,0,16,1,1,0,9.333333
1965,62,67,169,63.66666666666668,17,10,1,67,200,200,1,1,1,0,20,1,1,0,13.333333
1965,62,67,169,63.66666666666668,17,10,2,60,172,172,1,1,1,0,0,0,,,
1965,62,67,169,63.66666666666668,17,10,2,61,176,176,1,1,1,0,0,0,,,
1965,62,67,169,63.66666666666668,17,10,2,62,180,180,1,1,1,0,0,1,1,0,0
1965,62,67,169,63.66666666666668,17,10,2,63,184,184,1,1,1,0,4,1,1,0,0
1965,62,67,169,63.66666666666668,17,10,2,64,188,188,1,1,1,0,8,1,1,0,1.3333334
1965,62,67,169,63.66666666666668,17,10,2,65,192,192,1,1,1,0,12,1,1,0,5.3333335
1965,62,67,169,63.66666666666668,17,10,2,66,196,196,1,1,1,0,16,1,1,0,9.333333
1965,62,67,169,63.66666666666668,17,10,2,67,200,200,1,1,1,0,20,1,1,0,13.333333
1965,62,67,169,63.66666666666668,18,0,1,60,168,168,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,18,0,1,61,172,172,1,1,1,0,0,0,,,
1965,62,67,169,63.66666666666668,18,0,1,62,176,176,1,1,1,0,0,1,1,0,0
1965,62,67,169,63.66666666666668,18,0,1,63,180,180,1,1,1,0,4,1,1,0,0
1965,62,67,169,63.66666666666668,18,0,1,64,184,184,1,1,1,0,8,1,1,0,1.3333334
1965,62,67,169,63.66666666666668,18,0,1,65,188,188,1,1,1,0,12,1,1,0,5.3333335
1965,62,67,169,63.66666666666668,18,0,1,66,192,192,1,1,1,0,16,1,1,0,9.333333
1965,62,67,169,63.66666666666668,18,0,1,67,196,196,1,1,1,0,20,1,1,0,13.333333
1965,62,67,169,63.66666666666668,18,0,2,60,168,168,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,18,0,2,61,172,172,1,1,1,0,0,0,,,
1965,62,67,169,63.66666666666668,18,0,2,62,176,176,1,1,1,0,0,1,1,0,0
1965,62,67,169,63.66666666666668,18,0,2,63,180,180,1,1,1,0,4,1,1,0,0
1965,62,67,169,63.66666666666668,18,0,2,64,184,184,1,1,1,0,8,1,1,0,1.3333334
1965,62,67,169,63.66666666666668,18,0,2,65,188,188,1,1,1,0,12,1,1,0,5.3333335
1965,62,67,169,63.66666666666668,18,0,2,66,192,192,1,1,1,0,16,1,1,0,9.333333
1965,62,67,169,63.66666666666668,18,0,2,67,196,196,1,1,1,0,20,1,1,0,13.333333
1965,62,67,169,63.66666666666668,18,1,1,60,168,168,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,18,1,1,61,172,172,1,1,1,0,0,0,,,
1965,62,67,169,63.66666666666668,18,1,1,62,176,176,1,1,1,0,0,1,1,0,0
1965,62,67,169,63.66666666666668,18,1,1,63,180,180,1,1,1,0,4,1,1,0,0
1965,62,67,169,63.66666666666668,18,1,1,64,184,184,1,1,1,0,8,1,1,0,1.3333334
1965,62,67,169,63.66666666666668,18,1,1,65,188,188,1,1,1,0,12,1,1,0,5.3333335
1965,62,67,169,63.66666666666668,18,1,1,66,192,192,1,1,1,0,16,1,1,0,9.333333
1965,62,67,169,63.66666666666668,18,1,1,67,196,196,1,1,1,0,20,1,1,0,13.333333
1965,62,67,169,63.66666666666668,18,1,2,60,168,176,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,18,1,2,61,172,172,1,1,1,0,0,0,,,
1965,62,67,169,63.66666666666668,18,1,2,62,176,176,1,1,1,0,0,1,1,0,0
1965,62,67,169,63.66666666666668,18,1,2,63,180,180,1,1,1,0,4,1,1,0,0
1965,62,67,169,63.66666666666668,18,1,2,64,184,184,1,1,1,0,8,1,1,0,1.3333334
1965,62,67,169,63.66666666666668,18,1,2,65,188,188,1,1,1,0,12,1,1,0,5.3333335
1965,62,67,169,63.66666666666668,18,1,2,66,192,192,1,1,1,0,16,1,1,0,9.333333
1965,62,67,169,63.66666666666668,18,1,2,67,196,196,1,1,1,0,20,1,1,0,13.333333
1965,62,67,169,63.66666666666668,18,2,1,60,168,168,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,18,2,1,61,172,172,1,1,1,0,0,0,,,
1965,62,67,169,63.66666666666668,18,2,1,62,176,176,1,1,1,0,0,1,1,0,0
1965,62,67,169,63.66666666666668,18,2,1,63,180,180,1,1,1,0,4,1,1,0,0
1965,62,67,169,63.66666666666668,18,2,1,64,184,184,1,1,1,0,8,1,1,0,1.3333334
1965,62,67,169,63.66666666666668,18,2,1,65,188,188,1,1,1,0,12,1,1,0,5.3333335
1965,62,67,169,63.66666666666668,18,2,1,66,192,192,1,1,1,0,16,1,1,0,9.333333
1965,62,67,169,63.66666666666668,18,2,1,67,196,196,1,1,1,0,20,1,1,0,13.333333
1965,62,67,169,63.66666666666668,18,2,2,60,168,184,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,18,2,2,61,172,172,1,1,1,0,0,0,,,
1965,62,67,169,63.66666666666668,18,2,2,62,176,176,1,1,1,0,0,1,1,0,0
1965,62,67,169,63.66666666666668,18,2,2,63,180,180,1,1,1,0,4,1,1,0,0
1965,62,67,169,63.66666666666668,18,2,2,64,184,184,1,1,1,0,8,1,1,0,1.3333334
1965,62,67,169,63.66666666666668,18,2,2,65,188,188,1,1,1,0,12,1,1,0,5.3333335
1965,62,67,169,63.66666666666668,18,2,2,66,192,192,1,1,1,0,16,1,1,0,9.333333
1965,62,67,169,63.66666666666668,18,2,2,67,196,196,1,1,1,0,20,1,1,0,13.333333
1965,62,67,169,63.66666666666668,18,3,1,60,168,168,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,18,3,1,61,172,172,1,1,1,0,0,0,,,
1965,62,67,169,63.66666666666668,18,3,1,62,176,176,1,1,1,0,0,1,1,0,0
1965,62,67,169,63.66666666666668,18,3,1,63,180,180,1,1,1,0,4,1,1,0,0
1965,62,67,169,63.66666666666668,18,3,1,64,184,184,1,1,1,0,8,1,1,0,1.3333334
1965,62,67,169,63.66666666666668,18,3,1,65,188,188,1,1,1,0,12,1,1,0,5.3333335
1965,62,67,169,63.66666666666668,18,3,1,66,192,192,1,1,1,0,16,1,1,0,9.333333
1965,62,67,169,63.66666666666668,18,3,1,67,196,196,1,1,1,0,20,1,1,0,13.333333
1965,62,67,169,63.66666666666668,18,3,2,60,168,192,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,18,3,2,61,172,172,1,1,1,0,0,0,,,
1965,62,67,169,63.66666666666668,18,3,2,62,176,176,1,1,1,0,0,1,1,0,0
1965,62,67,169,63.66666666666668,18,3,2,63,180,180,1,1,1,0,4,1,1,0,0
1965,62,67,169,63.66666666666668,18,3,2,64,184,184,1,1,1,0,8,1,1,0,1.3333334
1965,62,67,169,63.66666666666668,18,3,2,65,188,188,1,1,1,0,12,1,1,0,5.3333335
1965,62,67,169,63.66666666666668,18,3,2,66,192,192,1,1,1,0,16,1,1,0,9.333333
1965,62,67,169,63.66666666666668,18,3,2,67,196,196,1,1,1,0,20,1,1,0,13.333333
1965,62,67,169,63.66666666666668,18,4,1,60,168,168,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,18,4,1,61,172,172,1,1,1,0,0,0,,,
1965,62,67,169,63.66666666666668,18,4,1,62,176,176,1,1,1,0,0,1,1,0,0
1965,62,67,169,63.66666666666668,18,4,1,63,180,180,1,1,1,0,4,1,1,0,0
1965,62,67,169,63.66666666666668,18,4,1,64,184,184,1,1,1,0,8,1,1,0,1.3333334
1965,62,67,169,63.66666666666668,18,4,1,65,188,188,1,1,1,0,12,1,1,0,5.3333335
1965,62,67,169,63.66666666666668,18,4,1,66,192,192,1,1,1,0,16,1,1,0,9.333333
1965,62,67,169,63.66666666666668,18,4,1,67,196,196,1,1,1,0,20,1,1,0,13.333333
1965,62,67,169,63.66666666666668,18,4,2,60,168,200,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,18,4,2,61,172,172,1,1,1,0,0,0,,,
1965,62,67,169,63.66666666666668,18,4,2,62,176,176,1,1,1,0,0,1,1,0,0
1965,62,67,169,63.66666666666668,18,4,2,63,180,180,1,1,1,0,4,1,1,0,0
1965,62,67,169,63.66666666666668,18,4,2,64,184,184,1,1,1,0,8,1,1,0,1.3333334
1965,62,67,169,63.66666666666668,18,4,2,65,188,188,1,1,1,0,12,1,1,0,5.3333335
1965,62,67,169,63.66666666666668,18,4,2,66,192,192,1,1,1,0,16,1,1,0,9.333333
1965,62,67,169,63.66666666666668,18,4,2,67,196,196,1,1,1,0,20,1,1,0,13.333333
1965,62,67,169,63.66666666666668,18,5,1,60,168,168,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,18,5,1,61,172,172,1,1,1,0,0,0,,,
1965,62,67,169,63.66666666666668,18,5,1,62,176,176,1,1,1,0,0,1,1,0,0
1965,62,67,169,63.66666666666668,18,5,1,63,180,180,1,1,1,0,4,1,1,0,0
1965,62,67,169,63.66666666666668,18,5,1,64,184,184,1,1,1,0,8,1,1,0,1.3333334
1965,62,67,169,63.66666666666668,18,5,1,65,188,188,1,1,1,0,12,1,1,0,5.3333335
1965,62,67,169,63.66666666666668,18,5,1,66,192,192,1,1,1,0,16,1,1,0,9.333333
1965,62,67,169,63.66666666666668,18,5,1,67,196,196,1,1,1,0,20,1,1,0,13.333333
1965,62,67,169,63.66666666666668,18,5,2,60,168,208,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,18,5,2,61,172,172,1,1,1,0,0,0,,,
1965,62,67,169,63.66666666666668,18,5,2,62,176,176,1,1,1,0,0,1,1,0,0
1965,62,67,169,63.66666666666668,18,5,2,63,180,180,1,1,1,0,4,1,1,0,0
1965,62,67,169,63.66666666666668,18,5,2,64,184,184,1,1,1,0,8,1,1,0,1.3333334
1965,62,67,169,63.66666666666668,18,5,2,65,188,188,1,1,1,0,12,1,1,0,5.3333335
1965,62,67,169,63.66666666666668,18,5,2,66,192,192,1,1,1,0,16,1,1,0,9.333333
1965,62,67,169,63.66666666666668,18,5,2,67,196,196,1,1,1,0,20,1,1,0,13.333333
1965,62,67,169,63.66666666666668,18,6,1,60,168,168,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,18,6,1,61,172,172,1,1,1,0,0,0,,,
1965,62,67,169,63.66666666666668,18,6,1,62,176,176,1,1,1,0,0,1,1,0,0
1965,62,67,169,63.66666666666668,18,6,1,63,180,180,1,1,1,0,4,1,1,0,0
1965,62,67,169,63.66666666666668,18,6,1,64,184,184,1,1,1,0,8,1,1,0,1.3333334
1965,62,67,169,63.66666666666668,18,6,1,65,188,188,1,1,1,0,12,1,1,0,5.3333335
1965,62,67,169,63.66666666666668,18,6,1,66,192,192,1,1,1,0,16,1,1,0,9.333333
1965,62,67,169,63.66666666666668,18,6,1,67,196,196,1,1,1,0,20,1,1,0,13.333333
1965,62,67,169,63.66666666666668,18,6,2,60,168,216,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,18,6,2,61,172,172,1,1,1,0,0,0,,,
1965,62,67,169,63.66666666666668,18,6,2,62,176,176,1,1,1,0,0,1,1,0,0
1965,62,67,169,63.66666666666668,18,6,2,63,180,180,1,1,1,0,4,1,1,0,0
1965,62,67,169,63.66666666666668,18,6,2,64,184,184,1,1,1,0,8,1,1,0,1.3333334
1965,62,67,169,63.66666666666668,18,6,2,65,188,188,1,1,1,0,12,1,1,0,5.3333335
1965,62,67,169,63.66666666666668,18,6,2,66,192,192,1,1,1,0,16,1,1,0,9.333333
1965,62,67,169,63.66666666666668,18,6,2,67,196,196,1,1,1,0,20,1,1,0,13.333333
1965,62,67,169,63.66666666666668,18,7,1,60,168,168,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,18,7,1,61,172,172,1,1,1,0,0,0,,,
1965,62,67,169,63.66666666666668,18,7,1,62,176,176,1,1,1,0,0,1,1,0,0
1965,62,67,169,63.66666666666668,18,7,1,63,180,180,1,1,1,0,4,1,1,0,0
1965,62,67,169,63.66666666666668,18,7,1,64,184,184,1,1,1,0,8,1,1,0,1.3333334
1965,62,67,169,63.66666666666668,18,7,1,65,188,188,1,1,1,0,12,1,1,0,5.3333335
1965,62,67,169,63.66666666666668,18,7,1,66,192,192,1,1,1,0,16,1,1,0,9.333333
1965,62,67,169,63.66666666666668,18,7,1,67,196,196,1,1,1,0,20,1,1,0,13.333333
1965,62,67,169,63.66666666666668,18,7,2,60,168,224,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,18,7,2,61,172,172,1,1,1,0,0,0,,,
1965,62,67,169,63.66666666666668,18,7,2,62,176,176,1,1,1,0,0,1,1,0,0
1965,62,67,169,63.66666666666668,18,7,2,63,180,180,1,1,1,0,4,1,1,0,0
1965,62,67,169,63.66666666666668,18,7,2,64,184,184,1,1,1,0,8,1,1,0,1.3333334
1965,62,67,169,63.66666666666668,18,7,2,65,188,188,1,1,1,0,12,1,1,0,5.3333335
1965,62,67,169,63.66666666666668,18,7,2,66,192,192,1,1,1,0,16,1,1,0,9.333333
1965,62,67,169,63.66666666666668,18,7,2,67,196,196,1,1,1,0,20,1,1,0,13.333333
1965,62,67,169,63.66666666666668,18,8,1,60,168,168,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,18,8,1,61,172,172,1,1,1,0,0,0,,,
1965,62,67,169,63.66666666666668,18,8,1,62,176,176,1,1,1,0,0,1,1,0,0
1965,62,67,169,63.66666666666668,18,8,1,63,180,180,1,1,1,0,4,1,1,0,0
1965,62,67,169,63.66666666666668,18,8,1,64,184,184,1,1,1,0,8,1,1,0,1.3333334
1965,62,67,169,63.66666666666668,18,8,1,65,188,188,1,1,1,0,12,1,1,0,5.3333335
1965,62,67,169,63.66666666666668,18,8,1,66,192,192,1,1,1,0,16,1,1,0,9.333333
1965,62,67,169,63.66666666666668,18,8,1,67,196,196,1,1,1,0,20,1,1,0,13.333333
1965,62,67,169,63.66666666666668,18,8,2,60,168,232,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,18,8,2,61,172,172,1,1,1,0,0,0,,,
1965,62,67,169,63.66666666666668,18,8,2,62,176,176,1,1,1,0,0,1,1,0,0
1965,62,67,169,63.66666666666668,18,8,2,63,180,180,1,1,1,0,4,1,1,0,0
1965,62,67,169,63.66666666666668,18,8,2,64,184,184,1,1,1,0,8,1,1,0,1.3333334
1965,62,67,169,63.66666666666668,18,8,2,65,188,188,1,1,1,0,12,1,1,0,5.3333335
1965,62,67,169,63.66666666666668,18,8,2,66,192,192,1,1,1,0,16,1,1,0,9.333333
1965,62,67,169,63.66666666666668,18,8,2,67,196,196,1,1,1,0,20,1,1,0,13.333333
1965,62,67,169,63.66666666666668,18,9,1,60,168,168,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,18,9,1,61,172,172,1,1,1,0,0,0,,,
1965,62,67,169,63.66666666666668,18,9,1,62,176,176,1,1,1,0,0,1,1,0,0
1965,62,67,169,63.66666666666668,18,9,1,63,180,180,1,1,1,0,4,1,1,0,0
1965,62,67,169,63.66666666666668,18,9,1,64,184,184,1,1,1,0,8,1,1,0,1.3333334
1965,62,67,169,63.66666666666668,18,9,1,65,188,188,1,1,1,0,12,1,1,0,5.3333335
1965,62,67,169,63.66666666666668,18,9,1,66,192,192,1,1,1,0,16,1,1,0,9.333333
1965,62,67,169,63.66666666666668,18,9,1,67,196,196,1,1,1,0,20,1,1,0,13.333333
1965,62,67,169,63.66666666666668,18,9,2,60,168,240,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,18,9,2,61,172,172,1,1,1,0,0,0,,,
1965,62,67,169,63.66666666666668,18,9,2,62,176,176,1,1,1,0,0,1,1,0,0
1965,62,67,169,63.66666666666668,18,9,2,63,180,180,1,1,1,0,4,1,1,0,0
1965,62,67,169,63.66666666666668,18,9,2,64,184,184,1,1,1,0,8,1,1,0,1.3333334
1965,62,67,169,63.66666666666668,18,9,2,65,188,188,1,1,1,0,12,1,1,0,5.3333335
1965,62,67,169,63.66666666666668,18,9,2,66,192,192,1,1,1,0,16,1,1,0,9.333333
1965,62,67,169,63.66666666666668,18,9,2,67,196,196,1,1,1,0,20,1,1,0,13.333333
1965,62,67,169,63.66666666666668,18,10,1,60,168,168,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,18,10,1,61,172,172,1,1,1,0,0,0,,,
1965,62,67,169,63.66666666666668,18,10,1,62,176,176,1,1,1,0,0,1,1,0,0
1965,62,67,169,63.66666666666668,18,10,1,63,180,180,1,1,1,0,4,1,1,0,0
1965,62,67,169,63.66666666666668,18,10,1,64,184,184,1,1,1,0,8,1,1,0,1.3333334
1965,62,67,169,63.66666666666668,18,10,1,65,188,188,1,1,1,0,12,1,1,0,5.3333335
1965,62,67,169,63.66666666666668,18,10,1,66,192,192,1,1,1,0,16,1,1,0,9.333333
1965,62,67,169,63.66666666666668,18,10,1,67,196,196,1,1,1,0,20,1,1,0,13.333333
1965,62,67,169,63.66666666666668,18,10,2,60,168,248,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,18,10,2,61,172,172,1,1,1,0,0,0,,,
1965,62,67,169,63.66666666666668,18,10,2,62,176,176,1,1,1,0,0,1,1,0,0
1965,62,67,169,63.66666666666668,18,10,2,63,180,180,1,1,1,0,4,1,1,0,0
1965,62,67,169,63.66666666666668,18,10,2,64,184,184,1,1,1,0,8,1,1,0,1.3333334
1965,62,67,169,63.66666666666668,18,10,2,65,188,188,1,1,1,0,12,1,1,0,5.3333335
1965,62,67,169,63.66666666666668,18,10,2,66,192,192,1,1,1,0,16,1,1,0,9.333333
1965,62,67,169,63.66666666666668,18,10,2,67,196,196,1,1,1,0,20,1,1,0,13.333333
1965,62,67,169,63.66666666666668,19,0,1,60,164,164,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,19,0,1,61,168,168,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,19,0,1,62,172,172,1,1,1,0,0,1,1,0,0
1965,62,67,169,63.66666666666668,19,0,1,63,176,176,1,1,1,0,4,1,1,0,0
1965,62,67,169,63.66666666666668,19,0,1,64,180,180,1,1,1,0,8,1,1,0,1.3333334
1965,62,67,169,63.66666666666668,19,0,1,65,184,184,1,1,1,0,12,1,1,0,5.3333335
1965,62,67,169,63.66666666666668,19,0,1,66,188,188,1,1,1,0,16,1,1,0,9.333333
1965,62,67,169,63.66666666666668,19,0,1,67,192,192,1,1,1,0,20,1,1,0,13.333333
1965,62,67,169,63.66666666666668,19,0,2,60,164,164,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,19,0,2,61,168,168,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,19,0,2,62,172,172,1,1,1,0,0,1,1,0,0
1965,62,67,169,63.66666666666668,19,0,2,63,176,176,1,1,1,0,4,1,1,0,0
1965,62,67,169,63.66666666666668,19,0,2,64,180,180,1,1,1,0,8,1,1,0,1.3333334
1965,62,67,169,63.66666666666668,19,0,2,65,184,184,1,1,1,0,12,1,1,0,5.3333335
1965,62,67,169,63.66666666666668,19,0,2,66,188,188,1,1,1,0,16,1,1,0,9.333333
1965,62,67,169,63.66666666666668,19,0,2,67,192,192,1,1,1,0,20,1,1,0,13.333333
1965,62,67,169,63.66666666666668,19,1,1,60,164,164,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,19,1,1,61,168,168,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,19,1,1,62,172,172,1,1,1,0,0,1,1,0,0
1965,62,67,169,63.66666666666668,19,1,1,63,176,176,1,1,1,0,4,1,1,0,0
1965,62,67,169,63.66666666666668,19,1,1,64,180,180,1,1,1,0,8,1,1,0,1.3333334
1965,62,67,169,63.66666666666668,19,1,1,65,184,184,1,1,1,0,12,1,1,0,5.3333335
1965,62,67,169,63.66666666666668,19,1,1,66,188,188,1,1,1,0,16,1,1,0,9.333333
1965,62,67,169,63.66666666666668,19,1,1,67,192,192,1,1,1,0,20,1,1,0,13.333333
1965,62,67,169,63.66666666666668,19,1,2,60,164,172,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,19,1,2,61,168,176,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,19,1,2,62,172,172,1,1,1,0,0,1,1,0,0
1965,62,67,169,63.66666666666668,19,1,2,63,176,176,1,1,1,0,4,1,1,0,0
1965,62,67,169,63.66666666666668,19,1,2,64,180,180,1,1,1,0,8,1,1,0,1.3333334
1965,62,67,169,63.66666666666668,19,1,2,65,184,184,1,1,1,0,12,1,1,0,5.3333335
1965,62,67,169,63.66666666666668,19,1,2,66,188,188,1,1,1,0,16,1,1,0,9.333333
1965,62,67,169,63.66666666666668,19,1,2,67,192,192,1,1,1,0,20,1,1,0,13.333333
1965,62,67,169,63.66666666666668,19,2,1,60,164,164,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,19,2,1,61,168,168,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,19,2,1,62,172,172,1,1,1,0,0,1,1,0,0
1965,62,67,169,63.66666666666668,19,2,1,63,176,176,1,1,1,0,4,1,1,0,0
1965,62,67,169,63.66666666666668,19,2,1,64,180,180,1,1,1,0,8,1,1,0,1.3333334
1965,62,67,169,63.66666666666668,19,2,1,65,184,184,1,1,1,0,12,1,1,0,5.3333335
1965,62,67,169,63.66666666666668,19,2,1,66,188,188,1,1,1,0,16,1,1,0,9.333333
1965,62,67,169,63.66666666666668,19,2,1,67,192,192,1,1,1,0,20,1,1,0,13.333333
1965,62,67,169,63.66666666666668,19,2,2,60,164,180,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,19,2,2,61,168,184,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,19,2,2,62,172,172,1,1,1,0,0,1,1,0,0
1965,62,67,169,63.66666666666668,19,2,2,63,176,176,1,1,1,0,4,1,1,0,0
1965,62,67,169,63.66666666666668,19,2,2,64,180,180,1,1,1,0,8,1,1,0,1.3333334
1965,62,67,169,63.66666666666668,19,2,2,65,184,184,1,1,1,0,12,1,1,0,5.3333335
1965,62,67,169,63.66666666666668,19,2,2,66,188,188,1,1,1,0,16,1,1,0,9.333333
1965,62,67,169,63.66666666666668,19,2,2,67,192,192,1,1,1,0,20,1,1,0,13.333333
1965,62,67,169,63.66666666666668,19,3,1,60,164,164,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,19,3,1,61,168,168,0,0,,,,0,,,
